Title,Price,Rating,Link
"Primebook 2 Neo 2025 (New Launch) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","15,990",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA2MDQxODAzODM5OTY5OjE3NzM1NTcyNDE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyMTQ2MTg5MTEzMjo6NDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FDLB7BQZ%26pd_rd_r%3D16e290af-fcbb-42d3-b026-cb23b7b66df6%26pd_rd_w%3DNNOE6%26pd_rd_wg%3DqMtP9%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DVTCRGF74NB32T9C77HKY%26qid%3D1773557241%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3DE8O8DLTkwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=E8O8DLTkwq&sp_cr=ZAZ
"DᥱII Model 5400 | i5 8th Gen Processor | 8GB DDR4 RAM | 256GB SSD | 14"" (35.6cm) FHD Display | Win 10 | A+ Condition Laptop (Refab)","25,450",N/A,https://www.amazon.in/5400-i5-8th-Gen-Processor/dp/B0GS2MGPYQ/ref=sr_1_64?dib=eyJ2IjoiMSJ9.B4eM_PPZ9d1g1yQt3BJehxIwzqLLCo2l49vdIrHqQR-IwAIWMxmy1sMTIGeYh-kPLO62vJeJaPI7_ARJnEacYci1q33SFkl66VJuOrbnQpFTODsnyLiBf2AEMjmtgda65SA-NyChNukQh9y0rkHQlANTgZq1ZwDQ6Pigkruow9ndgC89Ed2J3ZroAxE_Vc37rTlnOVChMasM_qrPh6EOZJ4SM-HrgjOQn5kFDSfK8Po.EzMnHpIwBjk6q6ZLz0ZnHe7_1vp2HWoNpM1o12hF4Ew&dib_tag=se&keywords=laptop&qid=1773557257&sr=8-64
"Lenovo IdeaPad Slim 5, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS, 13.3""/33.7cm, Windows 11, Microsoft 365 Basic + Office 2024, Grey, 1.6Kg, Backlit KB, 1Yr ADP Free, 83J2004HIN, Laptop","59,990",3.8,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjI3ODgxMDI1MzUwOTY5OjE3NzM1NTcyNDE6c3BfYnRmOjMwMDk2Nzg0ODg0ODczMjo6MDo6&url=%2FLenovo-IdeaPad-Microsoft-Keyboard-83J2004HIN%2Fdp%2FB0FFB6ZZ7F%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1773557241%26sr%3D8-21-spons%26aref%3DXuUp9wS2Bc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=XuUp9wS2Bc&sp_cr=ZAZ
"Alienware 16X Aurora Gaming Laptop, AI Enabled Intel Core Ultra9 HX Processor, 32GB DDR5, 1TB SSD, NVIDIA GeForce RTX 5070, 8GB GDDR7, 16"" QHD+ 240Hz Display, Backlit KB, Interstellar Indigo, 2.66kg","2,41,990",N/A,https://www.amazon.in/Alienware-Enabled-Processor-GeForce-Interstellar/dp/B0777X2ZTB/ref=sr_1_46?dib=eyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI&dib_tag=se&keywords=laptop&qid=1773557253&sr=8-46
"Lenovo Yoga 7 2-in-1, Intel Core Ultra 7 258V, 32GB RAM, 1TB SSD, WQXGA+ OLED, Copilot+ AI PC, 14""/35.5cm, Win 11, Office 2024, Seashell, 1.38Kg, 47 Tops, Yoga Pen, 83JQ000NIN, Convertible Laptop","1,45,990",4.8,https://www.amazon.in/Lenovo-Copilot-Seashell-83JQ000NIN-Convertible/dp/B0F59Z5RDM/ref=sr_1_38?dib=eyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI&dib_tag=se&keywords=laptop&qid=1773557253&sr=8-38
"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","45,899",4.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjE4OTQwOTk4OTg5MzYyOjE3NzM1NTcyNDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA0MzY5NjM3OTAzMjo6MTo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CD4BQ4SF%26pd_rd_r%3D42cc1ee6-fff4-49ad-b78e-48f3dc07ade2%26pd_rd_w%3D9V1GQ%26pd_rd_wg%3DdhzaV%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DAJ46KYEH2KE2D1BKSY93%26qid%3D1773557248%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop","70,990",4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjE4OTQwOTk4OTg5MzYyOjE3NzM1NTcyNDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYwMjMyMTI1MDgzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3D42cc1ee6-fff4-49ad-b78e-48f3dc07ade2%26pd_rd_w%3D9V1GQ%26pd_rd_wg%3DdhzaV%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DAJ46KYEH2KE2D1BKSY93%26qid%3D1773557248%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DISCbRaEqys%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ISCbRaEqys&sp_cr=ZAZ
"HP Professional 240R G10 Ultra-Light Business Laptop with Intel Core 3-100U, 8GB DDR4 RAM, 512GB SSD, 14″ FHD IPS Display, Copilot Key, Windows 11 Pro & MS Office 2024, Turbo Silver","40,660",4.0,https://www.amazon.in/HP-Professional-Ultra-Light-Business-Display/dp/B0FZJ98WL2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI&dib_tag=se&keywords=laptop&qid=1773557253&sr=8-39
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 16GB RAM, 512GB SSD, FHD, Anti-Glare, 15.6"", 39.6 cm, Windows 11 Home, M365 Basic(1yr)* Office24, Cool Silver, 1.70 kg, X1504VA-BQ341WS, Laptop","42,900",4.2,https://www.amazon.in/ASUS-Vivobook-i3-1315U-Anti-Glare-X1504VA-BQ341WS/dp/B09BMPLXSG/ref=sr_1_47?dib=eyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI&dib_tag=se&keywords=laptop&qid=1773557253&sr=8-47
"Lenovo 14 (2025), Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/Microsoft Office 2021","54,758",4.1,https://www.amazon.in/Lenovo-14-Intel-Core-13420H/dp/B0FRYM3BWS/ref=sr_1_20?dib=eyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc&dib_tag=se&keywords=laptop&qid=1773557241&sr=8-20
"HP Laptop 15s, 12th Gen Intel Core i7-1255U Laptop (16GB DDR4, 512GB SSD), 15.6""/39.6cm, FHD, Windows 11, MS Office 2021, Silver, 1.69kg, Intel Iris Xe Graphics, Backlit KB, fq5190TU","64,990",3.9,https://www.amazon.in/HP-i7-1255U-15-6-inch-Graphics-fq5190TU/dp/B0C3D99LTP/ref=sr_1_63?dib=eyJ2IjoiMSJ9.B4eM_PPZ9d1g1yQt3BJehxIwzqLLCo2l49vdIrHqQR-IwAIWMxmy1sMTIGeYh-kPLO62vJeJaPI7_ARJnEacYci1q33SFkl66VJuOrbnQpFTODsnyLiBf2AEMjmtgda65SA-NyChNukQh9y0rkHQlANTgZq1ZwDQ6Pigkruow9ndgC89Ed2J3ZroAxE_Vc37rTlnOVChMasM_qrPh6EOZJ4SM-HrgjOQn5kFDSfK8Po.EzMnHpIwBjk6q6ZLz0ZnHe7_1vp2HWoNpM1o12hF4Ew&dib_tag=se&keywords=laptop&qid=1773557257&sr=8-63
"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","45,899",4.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA2MDQxODAzODM5OTY5OjE3NzM1NTcyNDE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA0MzY5NjM3OTAzMjo6Mzo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CD4BQ4SF%26pd_rd_r%3D16e290af-fcbb-42d3-b026-cb23b7b66df6%26pd_rd_w%3DNNOE6%26pd_rd_wg%3DqMtP9%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DVTCRGF74NB32T9C77HKY%26qid%3D1773557241%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 1TB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0015QU, Light-Weight, Next-Gen AI Laptop","76,999",4.1,https://www.amazon.in/HP-Previously-Snapdragon-Processor-Light-Weight/dp/B0F8P844W2/ref=sr_1_34?dib=eyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM&dib_tag=se&keywords=laptop&qid=1773557248&sr=8-34
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop","70,990",4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjU3NTUyNTg1MTczODA0OjE3NzM1NTcyNTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYwMjMyMTI1MDgzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3Dc88db800-574f-4385-9e8e-35aa1b822eba%26pd_rd_w%3DGzn9x%26pd_rd_wg%3DpMR1K%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DMM2NZVYF4ZG55ZFAKY61%26qid%3D1773557257%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-49-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DISCbRaEqys%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ISCbRaEqys&sp_cr=ZAZ
"Lenovo IdeaPad Slim 5, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS, 13.3""/33.7cm, Windows 11, Microsoft 365 Basic + Office 2024, Grey, 1.6Kg, Backlit KB, 1Yr ADP Free, 83J2004HIN, Laptop","59,990",3.8,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDYzNDY3NzQ4OTE5NjM6MTc3MzU1NzI1MzpzcF9tdGY6MzAwOTY4MDM2NzA5MTMyOjowOjo&url=%2FLenovo-IdeaPad-Microsoft-Keyboard-83J2004HIN%2Fdp%2FB0FFB6ZZ7F%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1773557253%26sr%3D8-43-spons%26aref%3DJVWuHToPUc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=JVWuHToPUc&sp_cr=ZAZ
"Primebook 2 Pro 2025 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","19,990",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjU3NTUyNTg1MTczODA0OjE3NzM1NTcyNTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwNjM5MjAxMDEzMjo6NDo6&url=%2FPrimebook-Storage-14-1-Inch-MediaTek-Keyboard%2Fdp%2FB0FFM8M9B5%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FFM8M9B5%26pd_rd_r%3Dc88db800-574f-4385-9e8e-35aa1b822eba%26pd_rd_w%3DGzn9x%26pd_rd_wg%3DpMR1K%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DMM2NZVYF4ZG55ZFAKY61%26qid%3D1773557257%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-53-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DNLGjhb5MHj%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=NLGjhb5MHj&sp_cr=ZAZ
"HP Omnibook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED,16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, Backlit, Next-Gen AI Laptop","66,049",4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTk4ODIyNDM1ODMzMjcyOjE3NzM1NTcyNDg6c3BfYXRmX25leHQ6MzAwOTAwNjk0MTQ4NjMyOjowOjo&url=%2FHP-Previously-Snapdragon-Processor-fb0001QU%2Fdp%2FB0FRM3G9JF%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1773557248%26sr%3D8-18-spons%26aref%3Dt3IlMZ5VyW%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=t3IlMZ5VyW&sp_cr=ZAZ
"ASUS Vivobook S14,Smartchoice,AMD Ryzen AI 5 330,16GB RAM,512GB SSD,OLED,14"",Win11,Office24,M365 Basic (1Yr),Matte Gray,1.4Kg,M3407KA-SF044WS,50 Tops,Metallic Design Laptop,Next-Gen AI Laptop,Copilot+","67,990",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTk4ODIyNDM1ODMzMjcyOjE3NzM1NTcyNDg6c3BfYnRmOjMwMDk2NTY1NzcwOTAzMjo6MDo6&url=%2FASUS-Vivobook-Smartchoice-Office24-M3407KA-SF044WS%2Fdp%2FB0FMRTWFMN%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1773557248%26sr%3D8-38-spons%26aref%3DLYet3InnyV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=LYet3InnyV&sp_cr=ZAZ
"acer Aspire 3, Intel Pentium N6000, 12GB LPDDR4X RAM, 512GB SSD, HD, 15.6""/39.62cm, Windows 11 Home, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop","33,570",3.4,https://www.amazon.in/acer-Pentium-LPDDR4X-39-62cm-A325-45/dp/B0GLXWY8ZX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc&dib_tag=se&keywords=laptop&qid=1773557241&sr=8-8
"HP 15-FD0079NS Laptop 15.6"" 16GB RAM 1TB SSD","63,999",4.4,https://www.amazon.in/HP-15-FD0079NS-Laptop-15-6-16GB/dp/B0D1YGX2NC/ref=sr_1_5?dib=eyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc&dib_tag=se&keywords=laptop&qid=1773557241&sr=8-5
"acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","31,999",3.4,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_30?dib=eyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM&dib_tag=se&keywords=laptop&qid=1773557248&sr=8-30
